distribution,fpr,tpr,threshold_keV
common_support,0.9303530392400887,0.9972187358803153,1255.484375
common_support,0.9303819816273725,0.9972187358803153,1255.4375
common_support,0.9303935585822861,0.9972187358803153,1255.40625
common_support,0.93042250096957,0.9972187358803153,1255.375
common_support,0.9304282894470267,0.9972187358803153,1255.359375
common_support,0.9304398664019403,0.9972187358803153,1255.34375
common_support,0.9304803857441377,0.9972187358803153,1255.3125
common_support,0.9304861742215945,0.9972187358803153,1255.28125
common_support,0.9305266935637919,0.9972187358803153,1255.25
common_support,0.9305324820412487,0.9972187358803153,1255.234375
common_support,0.9305440589961622,0.9972187358803153,1255.21875
common_support,0.930549847473619,0.9972187358803153,1255.203125
common_support,0.9306308861580138,0.9972187358803153,1255.1875
common_support,0.9306366746354706,0.9972187358803153,1255.171875
common_support,0.9306540400678409,0.9972187358803153,1255.15625
common_support,0.9307003478874951,0.9972287765450073,1255.125
common_support,0.9307350787522358,0.9972287765450073,1255.0625
common_support,0.9307408672296926,0.9972287765450073,1255.0546875
common_support,0.9307524441846061,0.9972287765450073,1255.03125
common_support,0.9308103289591738,0.9972287765450073,1255.0
common_support,0.9308161174366306,0.9972287765450073,1254.96875
common_support,0.9308508483013713,0.9972287765450073,1254.9375
common_support,0.930856636778828,0.9972287765450073,1254.90625
common_support,0.9308913676435687,0.9972287765450073,1254.875
common_support,0.9308971561210255,0.9972287765450073,1254.828125
common_support,0.9309666178505068,0.9972488578743913,1254.8125
common_support,0.9309724063279635,0.9972488578743913,1254.796875
common_support,0.9309781948054203,0.9972488578743913,1254.78125
common_support,0.9309839832828771,0.9972488578743913,1254.765625
common_support,0.9310302911025313,0.9972588985390833,1254.75
common_support,0.9310418680574448,0.9972588985390833,1254.71875
common_support,0.9310823873996422,0.9972588985390833,1254.6875
common_support,0.9311460606516668,0.9972588985390833,1254.625
common_support,0.9311692145614939,0.9972588985390833,1254.59375
common_support,0.9311981569487777,0.9972588985390833,1254.5625
common_support,0.9312618302008023,0.9972588985390833,1254.5
common_support,0.9312849841106294,0.9972689392037752,1254.4375
common_support,0.93131971497537,0.9972789798684673,1254.375
common_support,0.9313312919302835,0.9972789798684673,1254.34375
common_support,0.9313775997499377,0.9972789798684673,1254.3125
common_support,0.9313833882273945,0.9972789798684673,1254.28125
common_support,0.9313891767048513,0.9972789798684673,1254.2578125
common_support,0.9314239075695919,0.9972789798684673,1254.25
common_support,0.9314296960470487,0.9972789798684673,1254.234375
common_support,0.9314354845245055,0.9972789798684673,1254.21875
common_support,0.9314760038667029,0.9972789798684673,1254.1875
common_support,0.9314817923441597,0.9972789798684673,1254.171875
common_support,0.9315396771187274,0.9972789798684673,1254.125
common_support,0.9315686195060113,0.9972789798684673,1254.0625
common_support,0.9315744079834681,0.9972789798684673,1254.0546875
common_support,0.9315859849383816,0.9972789798684673,1254.03125
common_support,0.9316670236227765,0.9972890205331593,1254.0
common_support,0.93167860057769,0.9972890205331593,1253.96875
common_support,0.9317654277395416,0.9972890205331593,1253.9375
common_support,0.9317885816493687,0.9972890205331593,1253.875
common_support,0.9318001586042823,0.9972890205331593,1253.8125
common_support,0.9318059470817391,0.9972890205331593,1253.78125
common_support,0.9318117355591958,0.9972890205331593,1253.765625
common_support,0.9318985627210474,0.9972890205331593,1253.75
common_support,0.9319043511985042,0.9972890205331593,1253.7265625
common_support,0.931910139675961,0.9972890205331593,1253.71875
common_support,0.9319217166308745,0.9972890205331593,1253.703125
common_support,0.9319506590181584,0.9972890205331593,1253.6875
common_support,0.9319564474956152,0.9972890205331593,1253.671875
common_support,0.931962235973072,0.9972890205331593,1253.65625
common_support,0.9320027553152694,0.9972890205331593,1253.625
common_support,0.9320085437927262,0.9972890205331593,1253.59375
common_support,0.9320490631349236,0.9972890205331593,1253.5625
common_support,0.9320548516123804,0.9972890205331593,1253.53125
common_support,0.9320953709545778,0.9972890205331593,1253.5
common_support,0.9321069479094913,0.9972890205331593,1253.46875
common_support,0.9321243133418617,0.9972890205331593,1253.4375
common_support,0.9321301018193184,0.9972890205331593,1253.40625
common_support,0.9322053520262565,0.9972990611978513,1253.375
common_support,0.9322111405037133,0.9972990611978513,1253.359375
common_support,0.9322227174586268,0.9972990611978513,1253.34375
common_support,0.932269025278281,0.9972990611978513,1253.3125
common_support,0.9322806022331946,0.9972990611978513,1253.28125
common_support,0.9323442754852191,0.9972990611978513,1253.25
common_support,0.932350063962676,0.9972990611978513,1253.234375
common_support,0.9323674293950462,0.9972990611978513,1253.21875
common_support,0.9323963717823301,0.9972990611978513,1253.1875
common_support,0.9324021602597868,0.9972990611978513,1253.171875
common_support,0.9324079487372436,0.9973091018625433,1253.15625
common_support,0.932448468079441,0.9973191425272353,1253.125
common_support,0.9324774104667249,0.9973191425272353,1253.0625
common_support,0.9324831989441817,0.9973191425272353,1253.046875
common_support,0.9324947758990952,0.9973191425272353,1253.03125
common_support,0.9325237182863791,0.9973191425272353,1253.0
common_support,0.932529506763836,0.9973191425272353,1252.984375
common_support,0.9325352952412926,0.9973191425272353,1252.953125
common_support,0.9325816030609468,0.9973191425272353,1252.9375
common_support,0.9326394878355146,0.9973191425272353,1252.875
common_support,0.9326452763129714,0.9973191425272353,1252.84375
common_support,0.9326742187002552,0.9973191425272353,1252.8125
common_support,0.932680007177712,0.9973191425272353,1252.78125
common_support,0.9327378919522797,0.9973291831919273,1252.75
common_support,0.9327494689071933,0.9973291831919273,1252.6875
common_support,0.9327552573846501,0.9973291831919273,1252.65625
common_support,0.9328015652043044,0.9973291831919273,1252.625
common_support,0.932807353681761,0.9973291831919273,1252.609375
common_support,0.9328189306366746,0.9973291831919273,1252.59375
common_support,0.9328710269337857,0.9973291831919273,1252.5625
common_support,0.9328768154112423,0.9973291831919273,1252.53125
common_support,0.932940488663267,0.9973291831919273,1252.5
common_support,0.9329520656181804,0.9973291831919273,1252.46875
common_support,0.9329925849603778,0.9973291831919273,1252.4375
common_support,0.9329983734378346,0.9973291831919273,1252.40625
common_support,0.9330331043025752,0.9973291831919273,1252.375
common_support,0.933038892780032,0.9973291831919273,1252.34375
common_support,0.933067835167316,0.9973291831919273,1252.3125
common_support,0.9330736236447728,0.9973291831919273,1252.3046875
common_support,0.9330794121222294,0.9973291831919273,1252.28125
common_support,0.9331257199418836,0.9973291831919273,1252.25
common_support,0.9331315084193404,0.9973291831919273,1252.21875
common_support,0.9331372968967973,0.9973291831919273,1252.203125
common_support,0.9331546623291676,0.9973392238566193,1252.1875
common_support,0.9332125471037354,0.9973392238566193,1252.125
common_support,0.9332357010135625,0.9973392238566193,1252.09375
common_support,0.9332588549233894,0.9973392238566193,1252.0625
common_support,0.9332646434008462,0.9973392238566193,1252.03125
common_support,0.9333167396979573,0.9973392238566193,1252.0
common_support,0.9333283166528707,0.9973392238566193,1251.984375
common_support,0.9333514705626978,0.9973492645213113,1251.9375
common_support,0.9333572590401547,0.9973492645213113,1251.921875
common_support,0.9333688359950683,0.9973492645213113,1251.90625
common_support,0.933397778382352,0.9973492645213113,1251.875
common_support,0.9334035668598089,0.9973492645213113,1251.84375
common_support,0.9334325092470928,0.9973593051860034,1251.8125
common_support,0.9334382977245496,0.9973593051860034,1251.765625
common_support,0.9335019709765741,0.9973593051860034,1251.75
common_support,0.9335135479314876,0.9973593051860034,1251.71875
common_support,0.9335251248864012,0.9973593051860034,1251.703125
common_support,0.9335656442285986,0.9973593051860034,1251.6875
common_support,0.9336003750933392,0.9973593051860034,1251.625
common_support,0.9336177405257096,0.9973593051860034,1251.59375
common_support,0.933629317480623,0.9973593051860034,1251.5625
common_support,0.9336408944355367,0.9973593051860034,1251.53125
common_support,0.9336814137777341,0.9973593051860034,1251.5
common_support,0.9336929907326476,0.9973593051860034,1251.484375
common_support,0.9337161446424747,0.9973593051860034,1251.4375
common_support,0.9337277215973883,0.9973593051860034,1251.40625
common_support,0.9337508755072154,0.9973593051860034,1251.375
common_support,0.9337566639846722,0.9973693458506954,1251.34375
common_support,0.9337740294170425,0.9973894271800793,1251.3125
common_support,0.9338145487592399,0.9973894271800793,1251.25
common_support,0.9338261257141534,0.9973894271800793,1251.21875
common_support,0.9338608565788941,0.9973894271800793,1251.1875
common_support,0.9338782220112644,0.9973894271800793,1251.15625
common_support,0.9339187413534618,0.9973894271800793,1251.125
common_support,0.9339303183083754,0.9973894271800793,1251.109375
common_support,0.9339418952632889,0.9973894271800793,1251.09375
common_support,0.9339882030829431,0.9973894271800793,1251.0625
common_support,0.9339939915603999,0.9973894271800793,1251.046875
common_support,0.9339997800378567,0.9973894271800793,1251.015625
common_support,0.9340576648124244,0.9973894271800793,1251.0
common_support,0.934069241767338,0.9973894271800793,1250.96875
common_support,0.9341097611095354,0.9973894271800793,1250.9375
common_support,0.9341734343615599,0.9973894271800793,1250.875
common_support,0.9341792228390167,0.9973894271800793,1250.84375
common_support,0.9342197421812141,0.9973894271800793,1250.8125
common_support,0.9342255306586709,0.9973894271800793,1250.78125
common_support,0.9342602615234115,0.9973894271800793,1250.75
common_support,0.9342660500008683,0.9973894271800793,1250.71875
common_support,0.9342892039106954,0.9973994678447713,1250.6875
common_support,0.9343355117303496,0.9973994678447713,1250.625
common_support,0.9343413002078064,0.9973994678447713,1250.609375
common_support,0.9343470886852631,0.9973994678447713,1250.59375
common_support,0.9343818195500038,0.9973994678447713,1250.5625
common_support,0.9343876080274606,0.9973994678447713,1250.53125
common_support,0.9343933965049173,0.9973994678447713,1250.515625
common_support,0.9344339158471148,0.9973994678447713,1250.5
common_support,0.9344628582343986,0.9973994678447713,1250.4375
common_support,0.9344686467118554,0.9973994678447713,1250.40625
common_support,0.9345496853962503,0.9973994678447713,1250.375
common_support,0.9345670508286206,0.9973994678447713,1250.34375
common_support,0.9345728393060774,0.9973994678447713,1250.328125
common_support,0.9346133586482748,0.9973994678447713,1250.3125
common_support,0.9346480895130154,0.9973994678447713,1250.25
common_support,0.9346943973326696,0.9973994678447713,1250.1875
common_support,0.9347001858101264,0.9973994678447713,1250.15625
common_support,0.934734916674867,0.9973994678447713,1250.125
common_support,0.9347696475396077,0.9973994678447713,1250.0625
common_support,0.9347754360170645,0.9973994678447713,1250.03125
common_support,0.9348043784043483,0.9973994678447713,1250.0
common_support,0.9348159553592619,0.9973994678447713,1249.96875
common_support,0.9348448977465458,0.9974095085094633,1249.9375
common_support,0.9348854170887432,0.9974095085094633,1249.875
common_support,0.9348969940436567,0.9974095085094633,1249.84375
common_support,0.9349259364309406,0.9974095085094633,1249.8125
common_support,0.9349317249083974,0.9974095085094633,1249.796875
common_support,0.9349606672956812,0.9974095085094633,1249.75
common_support,0.9349838212055083,0.9974095085094633,1249.6875
common_support,0.9349896096829651,0.9974095085094633,1249.65625
common_support,0.9350474944575329,0.9974095085094633,1249.625
common_support,0.9350532829349896,0.9974095085094633,1249.609375
common_support,0.9350590714124464,0.9974095085094633,1249.578125
